587.88
574.46
586.11
583.44
576.79
581.21
587.36
589.53
577.57
576.67
575.24
579.2
580.9
575.24
574.23
579.46
577.86
583.16
581.27
576.31
589.01
588.32
574.81
575.19
584.62
580.09
575.98
575.18
574.73
574.45
582.68
574.91
586.36
575.11
583.58
574.29
578.32
575.5
577.23
574.44
576.09
579.75
574.86
577.09
576.29
574.65
580.23
577.18
574.88
575.84
578.82
575.59
576.32
575.31
582.36
575.73
589.57
575.14
578.48
589.06
575.67
589.47
577.35
577.57
575.99
588.08
577.08
574.66
574.22
574.22
574.84
575.05
575.5
578.63
577.02
575.07
575.69
580.53
586.12
578.34
574.4
576.34
577.21
575.62
575.07
574.8
584.15
575.57
580.29
576.75
575.66
575.62
580.78
577.14
588.05
579.51
575.29
585.05
577.74
575.6
579.48
575.38
577.25
580.69
575.55
579.95
577.44
576.66
579.66
585.13
575.04
575.64
575.98
575.74
575.8
575.21
575.71
574.26
580.34
581.49
573.71
576
585.16
576.14
587.1
584.89
575.51
574.6
576.68
576.31
575.58
590.04
575.58
576.1
575.62
575.38
580.02
579.6
574.95
578.18
585.25
575.28
575.49
577.47
575.83
574.88
581.31
574.24
585.73
576.06
580.34
575.82
575.26
578.89
584.12
574.86
574.74
578.61
582.98
578.56
576.52
574.94
575.95
578.16
579.56
580.72
574.85
587.14
574.61
574.64
583.2
575.6
577.77
576.27
574.92
574.51
575.18
574.75
578.21
577.6
575.59
576.75
575.7
577.72
575.28
580.92
578.41
576.06
579.64
573.7
575.08
575.67
575.02
574.85
578.01
575.13
590.76
574.95
583.67
578.26
575.33
574.93
574.49
576.37
577.41
576.18
578.4
574.89
584.06
575.24
583.12
577.31
579.74
575.95
580.74
576.47
574.76
579.45
575.62
576.32
576.63
574.4
574.91
576.74
574.27
576.05
575.32
575.63
580.1
581.28
579.5
575.73
578.81
574.63
574.82
575.11
575.11
583.94
575.35
585.27
573.88
576.29
575.09
574.54
576.3
574.69
575.23
574.67
588.3
575.73
576.16
577.38
578.57
580.74
575.33
579.65
578.04
574.46
576.21
578.44
574.96
576.02
574.85
575.22
584.13
588.71
577.3
574.94
575.95
579.51
576.64
576.1
575.44
575.87
578.42
584.87
575.31
576.26
574.59
582.22
583.06
576.68
578.73
579.97
574.64
590.89
574.77
576.3
578.12
573.98
577.99
