1905.7
1901.3
1901.2
1898.3
1901.3
1902.4
1908
1901.7
1899.9
1916.1
1902.4
1901.5
1902.1
1905.7
1912.3
1913.3
1921.8
1900.2
1908
1901.4
1905.7
1902.5
1906.9
1908.7
1902.9
1907
1903.3
1918.3
1900.4
1905.4
1902
1906.4
1900.6
1901.3
1916.4
1912.8
1902.4
1901.1
1899.6
1916.1
1904.3
1911
1902.5
1905.8
1901.7
1902.1
1905.7
1918.1
1904.5
1900.1
1904.7
1924.4
1917.4
1905.5
1916
1911.4
1903.1
1904.9
1912.5
1901.7
1900.2
1900.1
1906.7
1898.5
1899.4
1900.7
1907.8
1901.3
1900.6
1912.7
1917.6
1902.2
1905.9
1899.8
1909
1909.6
1911.9
1915.4
1908.4
1898.7
1901.4
1907.8
1900.3
1920
1905
1908.7
1916.5
1901.5
1901.3
1918.4
1910
1908
1913.1
1902.6
1906.7
1911.7
1908.6
1910.8
1904.8
1908.9
1901.6
1904.1
1908.7
1906.7
1902.3
1902.4
1901.7
1910.6
1901.5
1902.1
1905
1913.2
1907.5
1900.7
1914
1913.9
1912.3
1901.6
1916.7
1901.8
1901.1
1919.7
1908.6
1911.5
1903.1
1918.1
1911.4
1907.4
1911.5
1908.7
1901.6
1904.8
1912.6
1900.1
1906.8
1906.8
1903.4
1910.8
1901
1898.6
1901.7
1908
1910.5
1912.1
1910.9
1905.9
1901.9
1901.8
1902
1903.3
1922.7
1904.4
1901
1904.4
1902.3
1902.8
1913.5
1902
1904.5
1898.3
1904.9
1921.7
1914.4
1904.9
1900.3
1901.7
1902.9
1900.4
1901.7
1909.1
1907.1
1916.1
1901.5
1908.2
1906.9
1904.4
1910.2
1925.1
1901
1919
1916.2
1911.3
1901.4
1901.7
1901
1908.4
1900.7
1899.7
1903.1
1905
1903
1917.9
1900.9
1922.9
1901.3
1911.3
1908.2
1901.1
1899.8
1908.1
1908.1
1918.7
1912.6
1905.7
1911.7
1911
1900.1
1906.7
1916.4
1901.8
1902.1
1905.6
1919.2
1912.3
1915.7
1920.8
1907
1902.6
1917.2
1909.5
1904.7
1901.8
1899.9
1911.3
1903.7
1904.7
1911.5
1912
1907
1901.2
1900.7
1900
1903.2
1903.5
1913
1913.8
1901.2
1902
1915.8
1908.6
1901.7
1904.5
1908.4
1906
1904.1
1912.6
1905.1
1910.1
1913.1
1908
1901.7
1901.9
1911.9
1904.2
1904.7
1904.7
1903.3
1900.1
1902.7
1917.9
1907.3
1904.5
1905.7
1907
1902.4
1902.5
1904.3
1906
1902.2
1911
1898.7
1906.3
1905.3
1905.2
1904.5
1900.9
1918.7
1920.3
1908.7
1902.4
1902.1
1901.5
1901.1
1917.4
1912.3
1906.9
1902.2
1910
1902.3
1910.9
1904.3
1921.5
1907.5
1904
1902.8
1903.9
1905.8
1907.7
1913.7
1900.8
1900.9
1902.5
1901.9
1905.7
1901.4
1901.4
1903.7
1901.7
1908.1
1902.2
1901
1901.4
1914.7
1908.7
1901.1
1905.6
1918.7
1916.9
1905.5
1906.5
1921.8
1902.3
1900.7
1904.1
1900.6
1901
1898.2
1899.7
1907.9
1906.3
1901.1
1901.6
1903.5
1903.4
1903.2
1902.5
1902
1901
1903.2
1901.6
1920
1899.7
1901.8
1905.5
1917.5
1908.9
1905.2
1918.1
1917
1922.2
1910.3
1904
1906.8
1919.1
1901.7
1902.1
1914.6
1904.6
1916
1901.4
1917
1916.3
1905
1898.5
1902
1899.5
1901.5
1901
1902.3
1903.6
1908.7
1923.3
1901.5
1912.1
1907.8
1916.9
1902.4
1901.7
1908.4
1913.3
1908.6
1901.9
1898.1
1903.8
1900.9
1908.7
1902.9
1907.2
1909.8
1904.7
1916.8
1899.8
1905.9
1901.7
